region,division,district,beis_school_id,school_name,street_address,province,municipality,legislative_district,barangay,sector,school_subclassification,school_type,modified_coc,g7_male,g8_male,g9_male,g10_male,g7_female,g8_female,g9_female,g10_female,jhs_ng_male,jhs_ng_female,g11_acad_-_abm_male,g11_acad_-_abm_female,g11_acad_-_humss_male,g11_acad_-_humss_female,g11_acad_stem_male,g11_acad_stem_female,g11_acad_gas_male,g11_acad_gas_female,g11_acad_pbm_male,g11_acad_pbm_female,g11_tvl_male,g11_tvl_female,g11_sports_male,g11_sports_female,g11_arts_male,g11_arts_female,g12_acad_-_abm_male,g12_acad_-_abm_female,g12_acad_-_humss_male,g12_acad_-_humss_female,g12_acad_stem_male,g12_acad_stem_female,g12_acad_gas_male,g12_acad_gas_female,g12_acad_pbm_male,g12_acad_pbm_female,g12_tvl_male,g12_tvl_female,g12_sports_male,g12_sports_female,g12_arts_male,g12_arts_female,total_non_graded_enrollment,total_male_enrollment,total_female_enrollment,total_enrollment
BARMM,Maguindanao II,Upi North,324301,Upi Agricultural School,"National Highway , Upi , Maguindanao",MAGUINDANAO,UPI,1st District,NURO POBLACION,Public,DepED Managed,School with no Annexes,JHS with SHS,125,116,109,77,128,98,133,106,0,0,0,0,0,0,0,0,9,26,0,0,189,117,0,0,0,0,0,0,0,0,0,0,11,28,0,0,122,89,0,0,0,0,0,758,725,1483
BARMM,Maguindanao II,Upi North,406074,Notre Dame of Upi. Inc.,Magsaysay,MAGUINDANAO,UPI,1st District,NURO POBLACION,Private,Sectarian ,School with no Annexes,JHS with SHS,87,77,69,83,90,94,80,96,0,0,0,0,112,97,0,0,34,28,0,0,0,0,0,0,0,0,0,0,100,137,0,0,39,31,0,0,0,0,0,0,0,0,0,601,653,1254
BARMM,Maguindanao II,Buldon East,305007,Dinganen-Buldon NHS,"-DINGANEN, BULDON, MAG.",MAGUINDANAO,BULDON,1st District,DINGANEN,Public,DepED Managed,School with no Annexes,JHS with SHS,46,58,55,53,50,49,53,48,0,0,0,0,0,0,0,0,16,23,0,0,28,17,0,0,0,0,0,0,0,0,0,0,21,30,0,0,29,16,0,0,0,0,0,306,286,592
BARMM,Maguindanao II,Inter Parang,318313,Ruth Manion Babao Mem. NHS,Kalye Basa,MAGUINDANAO,PARANG,1st District,MAGSAYSAY,Public,DepED Managed,School with no Annexes,JHS with SHS,77,75,74,74,41,66,100,86,0,0,0,0,0,0,0,0,33,41,0,0,41,24,0,0,0,0,0,0,0,0,0,0,27,28,0,0,43,23,0,0,0,0,0,444,409,853
BARMM,Maguindanao II,Sultan Mastura,326501,Sulon National High School,"Guiate, Brgy. Sulon",MAGUINDANAO,SULTAN MASTURA,1st District,SOLON,Public,DepED Managed,School with no Annexes,JHS with SHS,53,41,51,46,53,64,53,60,0,0,0,0,0,0,0,0,60,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,0,0,0,0,0,0,0,0,0,296,354,650
BARMM,Maguindanao II,Kabuntalan South,305011,Kabuntalan NHS,Poblacion,MAGUINDANAO,KABUNTALAN (TUMBAO),1st District,POBLACION,Public,DepED Managed,School with no Annexes,JHS with SHS,91,118,88,78,94,100,105,89,0,0,0,0,51,49,0,0,64,44,0,0,0,0,0,0,0,0,0,0,42,35,0,0,32,36,0,0,0,0,0,0,0,0,0,564,552,1116
BARMM,Maguindanao II,Parang Bongo,305013,Litayen National High School,"-Litayen,Bongo Island, Parang,Maguindanao",MAGUINDANAO,PARANG,1st District,BONGO ISLAND (LITAYEN),Public,DepED Managed,School with no Annexes,JHS with SHS,42,41,42,36,62,75,44,54,0,0,0,0,18,38,0,0,0,0,0,0,17,19,0,0,0,0,0,0,15,39,0,0,0,0,0,0,20,4,0,0,0,0,0,231,335,566
BARMM,Cotabato City,Cotabato City District I,304631,Datu Ayunan National High School,"Bucana, MB Kalanganan, Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,KALANGANAN,Public,DepED Managed,School with no Annexes,JHS with SHS,88,69,69,85,91,72,75,98,0,0,0,0,0,0,0,0,0,0,0,0,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,0,0,0,0,0,428,470,898
BARMM,Cotabato City,Cotabato City District I,304633,J. Marquez NHS,S.K. Pendatun Avenue Extension,CITY OF COTABATO,COTABATO CITY,1st District,POBLACION,Public,DepED Managed,School with no Annexes,JHS with SHS,89,97,62,81,115,124,86,110,0,0,0,0,33,51,0,0,0,0,0,0,20,24,0,0,0,0,0,0,29,49,0,0,0,0,0,0,15,24,0,0,0,0,0,426,583,1009
BARMM,Cotabato City,Cotabato City District I,316902,CCNHS - Datu Sema Kalantungan Site,"Tuan-a-Barakat, Tamontaka IV",CITY OF COTABATO,COTABATO CITY,1st District,TAMONTAKA IV,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,29,24,15,13,14,22,23,26,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,104,115,219
BARMM,Cotabato City,Cotabato City District I,316903,CCNHS - ANNEX ( Bubong Site),"Sitio Bubong, Kalanganan II",CITY OF COTABATO,COTABATO CITY,1st District,KALANGANAN II,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,55,42,32,37,54,45,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,189,197,386
BARMM,Cotabato City,Cotabato City District I,405805,"Mindanao Capitol College, Inc.","Don Roman Vilo Street, Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,POBLACION VI,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,1,3,3,5,0,1,8,1,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33
BARMM,Cotabato City,Cotabato City District I,405806,Notre Dame of Cotabato  (ND Cotabato for Boys Department),#63 Sinsuat Avenue,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS,Private,Sectarian ,School with no Annexes,JHS with SHS,166,165,133,181,158,139,184,179,0,0,21,29,26,20,142,133,0,0,0,0,0,0,0,0,0,0,20,18,31,19,133,163,0,0,0,0,0,0,0,0,0,0,0,1018,1042,2060
BARMM,Cotabato City,Cotabato City District I,405816,"Shariff Kabunsuan College, Inc.","136-Bagua 1, Lugay-Lugay,  Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,BAGUA I,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,77,58,47,56,58,80,68,65,0,0,0,0,21,30,9,19,0,0,0,0,0,0,0,0,0,0,0,0,34,31,1,14,0,0,0,0,0,0,0,0,0,0,0,303,365,668
BARMM,Cotabato City,Cotabato City District I,469530,Notre Dame University - Junior High School,"Notre Dame Avenue, Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,POBLACION III,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,131,127,102,125,125,143,118,150,0,0,47,73,91,83,156,236,0,0,0,0,15,7,0,0,0,0,29,55,76,51,167,292,0,0,0,0,6,5,0,0,4,3,0,1076,1341,2417
BARMM,Cotabato City,Cotabato City District I,469532,"Coland Systems Technology College, Incorporated - Junior High School",Sinsuat Avenue,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS I,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,27,17,16,24,45,23,26,22,0,0,18,17,127,176,31,58,0,0,0,0,31,9,0,0,0,0,7,21,122,182,17,61,0,0,0,0,16,9,0,0,0,0,0,453,649,1102
BARMM,Cotabato City,Cotabato City District II,304630,Cotabato City NHS - Main,Sinsuat Avenue,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS IV,Public,DepED Managed,Mother school,JHS with SHS,361,391,429,401,320,458,482,521,0,0,33,61,340,360,38,62,0,0,0,0,142,86,0,0,0,0,37,70,336,412,49,122,0,0,0,0,129,98,0,0,0,0,0,2686,3052,5738
BARMM,Cotabato City,Cotabato City District II,600099,CCSPC - LABORATORY HIGH SCHOOL,"Sinsuat Ave., Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS IV,SUCsLUCs,SUC Managed,Mother school,JHS with SHS,54,61,63,55,74,97,84,82,0,0,0,0,0,0,66,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,150,0,0,0,0,0,0,0,0,0,0,0,389,602,991
BARMM,Cotabato City,Cotabato City District III,304628,CANIZARES NATIONAL HIGH SCHOOL- School of Arts and Trades,Datu Udtog Matalam St.,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS X,Public,DepED Managed,School with no Annexes,JHS with SHS,114,120,70,98,127,140,93,124,0,0,0,0,0,0,0,0,0,0,0,0,112,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,76,0,0,0,0,0,571,681,1252
BARMM,Cotabato City,Cotabato City District III,304634,Notre Dame Village National High School,"San Herminigildo St. RH 8, Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS VIII,Public,DepED Managed,School with no Annexes,JHS with SHS,298,302,280,328,334,271,334,323,0,0,10,35,212,235,47,57,0,0,0,0,42,6,0,0,0,0,12,32,223,199,43,80,0,0,0,0,42,14,0,0,0,0,0,1839,1920,3759
BARMM,Cotabato City,Cotabato City District III,316905,CCNHS - Annex (LR Sebastian Site),"Lilia Parrenas St., RH XI, Cot. City",CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS XI,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,57,76,55,48,61,70,72,85,0,0,0,0,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,302,384,686
BARMM,Cotabato City,Cotabato City District IV,304629,Cotabato City NHS - Rojas #13,Sousa St.,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS I,Public,DepED Managed,School with no Annexes,JHS with SHS,194,254,225,216,198,218,197,239,0,0,0,0,187,269,38,60,0,0,0,0,70,46,0,0,0,0,0,0,192,198,25,51,0,0,0,0,28,22,0,0,0,0,0,1429,1498,2927
BARMM,Cotabato City,Cotabato City District VI,304635,Pilot Provincial Science High School and Technology,Tamontaka 1,CITY OF COTABATO,COTABATO CITY,1st District,TAMONTAKA I,Public,DepED Managed,School with no Annexes,JHS with SHS,119,115,85,87,152,132,137,114,0,0,0,0,25,54,0,0,0,0,0,0,44,15,0,0,0,0,0,0,30,58,0,0,0,0,0,0,37,14,0,0,0,0,0,542,676,1218
BARMM,Cotabato City,Cotabato City District VI,316904,CCNHS-ANNEX (Buaya-Buaya Site),"Ragundungan, Kalanganan II",CITY OF COTABATO,COTABATO CITY,1st District,KALANGANAN II,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,29,22,22,23,36,28,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,113,149,262
BARMM,Cotabato City,Cotabato City District VI,316906,CCNHS - Annex (Diocolano Site),TAMONTAKA V,CITY OF COTABATO,COTABATO CITY,1st District,TAMONTAKA V,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,9,13,16,12,15,11,8,3,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,69,61,130
BARMM,Cotabato City,Cotabato City District VII,304632,Datu Siang NHS,Datu Siang St.,CITY OF COTABATO,COTABATO CITY,1st District,POBLACION VII,Public,DepED Managed,School with no Annexes,JHS with SHS,69,71,47,65,95,69,89,70,0,0,0,0,51,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,342,437,779
BARMM,Cotabato City,Cotabato City District VIII,316907,CCNHS - Annex (Don E. Sero Site),Don E. Sero Street,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS V,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,57,39,45,59,45,46,48,66,0,0,0,0,34,21,0,0,0,0,0,0,10,28,0,0,0,0,0,0,27,32,0,0,0,0,0,0,2,14,0,0,0,0,0,273,300,573
BARMM,Basilan,Lantawan,304926,Atong-Atong NHS,Project Street,BASILAN,LANTAWAN,Lone District,ATONG-ATONG,Public,DepED Managed,Mother school,JHS with SHS,49,48,45,27,49,54,61,36,0,0,0,0,2,20,0,0,13,21,0,0,0,0,0,0,0,0,0,0,2,4,0,0,14,12,0,0,0,0,0,0,0,0,0,200,257,457
BARMM,Basilan,Lantawan,304927,Atong-Atong NHS - Tairan Annex,"Tairan, Lantawan, Basilan",BASILAN,LANTAWAN,Lone District,TAIRAN,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,56,45,43,34,72,52,44,51,0,0,0,0,0,0,0,0,21,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,9,3,0,0,0,0,0,219,270,489
BARMM,Basilan,Lantawan,304934,Bubuan NHS-Saluping Annex,saluping proper,BASILAN,TABUAN-LASA,Lone District,PISAK-PISAK,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,55,61,47,46,92,71,78,37,0,0,0,0,0,0,0,0,9,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,7,0,0,0,0,0,0,256,328,584
BARMM,Basilan,Lantawan,304936,Concepcion NHS,"Matarling, Lantawan, Basilan",BASILAN,LANTAWAN,Lone District,MATARLING,Public,DepED Managed,School with no Annexes,JHS with SHS,72,56,43,37,49,34,38,38,0,0,0,0,0,0,0,5,14,14,0,0,32,11,0,0,0,0,0,0,0,0,1,5,6,12,0,0,17,12,0,0,0,0,0,278,218,496
BARMM,Basilan,Lantawan,304937,Jacinto Cuevas NHS,Buhelebong,BASILAN,TIPO-TIPO,Lone District,BOHELEBUNG,Public,DepED Managed,School with no Annexes,JHS with SHS,60,55,54,45,48,51,41,51,0,0,0,0,0,0,0,0,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,0,0,0,0,0,0,0,0,0,275,280,555
BARMM,Basilan,Lantawan,304941,Lubukan NHS,Tanjung Street,BASILAN,HADJI MUHTAMAD,Lone District,LUBUKAN,Public,DepED Managed,Mother school,JHS with SHS,67,68,30,53,90,61,62,49,0,0,0,0,0,0,0,0,36,46,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,37,0,0,3,0,0,0,0,0,0,312,345,657
BARMM,Basilan,Lantawan,304943,Maluso NHS,Upper Portholland Maluso Basilan,BASILAN,MALUSO,Lone District,PORT HOLLAND ZONE I POB. (UPPER),Public,DepED Managed,Mother school,JHS with SHS,357,285,232,238,353,374,317,318,0,0,1,4,0,0,2,16,7,38,0,0,133,139,0,0,0,0,8,12,0,0,10,17,8,48,0,0,88,98,0,0,0,0,0,1369,1734,3103
BARMM,Basilan,Lantawan,304947,Sinangkapan NHS,"Lower Sinangkapan, Tuburan, Basilan",BASILAN,TUBURAN,Lone District,LOWER SINANGKAPAN,Public,DepED Managed,School with no Annexes,JHS with SHS,64,47,55,40,57,61,68,51,0,0,0,0,0,0,0,0,11,20,0,0,33,34,0,0,0,0,0,0,0,0,0,0,17,33,0,0,18,9,0,0,0,0,0,285,333,618
BARMM,Basilan,Lantawan,304948,Sinulatan NHS,"Sinulatan,Tuburan, basilan",BASILAN,TUBURAN,Lone District,SINULATAN,Public,DepED Managed,Mother school,JHS with SHS,31,52,32,31,43,25,31,30,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,179,181,360
BARMM,Basilan,Lantawan,304949,Sinulatan NHS-Tuburan Annex,"SITIO SENGAG, TUBURAN PROPER",BASILAN,HADJI MOHAMMAD AJUL,Lone District,LANGONG,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,59,60,49,61,73,64,62,52,0,0,0,0,0,0,0,0,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,0,0,0,0,0,0,0,0,0,328,332,660
BARMM,Basilan,Lantawan,304950,Sumisip Agro-Fisheries School,Buli-Buli Barangay,BASILAN,SUMISIP,Lone District,BASAK,Public,DepED Managed,School with no Annexes,JHS with SHS,114,84,56,42,137,106,77,82,0,0,0,0,0,0,0,0,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,0,0,0,0,0,0,0,0,0,377,523,900
BARMM,Basilan,Lantawan,304952,Sumisip NHS-Manggal Annex,Zone-1,BASILAN,SUMISIP,Lone District,MANGAL (POB.),Public,DepED Managed,Annex or Extension school(s),JHS with SHS,61,59,55,39,83,62,66,61,0,0,0,0,0,0,0,0,6,19,0,0,57,59,0,0,0,0,0,0,0,0,0,0,7,17,0,0,30,49,0,0,0,0,0,314,416,730
BARMM,Basilan,Lantawan,304953,Sumisip NHS-Tumahubong Annex,"Tumahubong, Sumisip, Basilan",BASILAN,SUMISIP,Lone District,TUMAHUBONG,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,6,12,12,2,14,27,14,8,0,0,0,0,0,0,0,0,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,92,0,0,0,0,0,0,0,0,0,130,233,363
BARMM,Basilan,Lantawan,304954,Tipo-Tipo NHS,Tipo-tipo proper,BASILAN,TIPO-TIPO,Lone District,TIPO-TIPO PROPER (POB.),Public,DepED Managed,School with no Annexes,JHS with SHS,282,235,210,188,369,334,284,271,0,0,0,0,0,0,0,0,44,119,0,0,88,85,0,0,0,0,0,0,0,0,0,0,33,141,0,0,60,94,0,0,0,0,0,1140,1697,2837
BARMM,Basilan,Lantawan,406059,Claret School of Maluso,"Townsite Barangay, Maluso, Basilan",BASILAN,MALUSO,Lone District,TOWNSITE (POB.),Private,Sectarian ,School with no Annexes,JHS with SHS,133,107,101,111,143,136,127,131,0,0,0,0,0,0,0,0,55,72,0,0,54,48,0,0,0,0,0,0,0,0,0,0,42,73,0,0,70,51,0,0,0,0,0,673,781,1454
