region,division,district,beis_school_id,school_name,street_address,province,municipality,legislative_district,barangay,sector,school_subclassification,school_type,modified_coc,k_male,k_female,g1_male,g2_male,g3_male,g4_male,g5_male,g6_male,g1_female,g2_female,g3_female,g4_female,g5_female,g6_female,elem_ng_male,elem_ng_female,g7_male,g8_male,g9_male,g10_male,g7_female,g8_female,g9_female,g10_female,jhs_ng_male,jhs_ng_female,g11_acad_-_abm_male,g11_acad_-_abm_female,g11_acad_-_humss_male,g11_acad_-_humss_female,g11_acad_stem_male,g11_acad_stem_female,g11_acad_gas_male,g11_acad_gas_female,g11_acad_pbm_male,g11_acad_pbm_female,g11_tvl_male,g11_tvl_female,g11_sports_male,g11_sports_female,g11_arts_male,g11_arts_female,g12_acad_-_abm_male,g12_acad_-_abm_female,g12_acad_-_humss_male,g12_acad_-_humss_female,g12_acad_stem_male,g12_acad_stem_female,g12_acad_gas_male,g12_acad_gas_female,g12_acad_pbm_male,g12_acad_pbm_female,g12_tvl_male,g12_tvl_female,g12_sports_male,g12_sports_female,g12_arts_male,g12_arts_female,total_non_graded_enrollment,total_male_enrollment,total_female_enrollment,total_enrollment
CARAGA,Surigao del Sur,Barobo I,406047,"St. Michael's School of Madrid, Inc.",Arreza St.,SURIGAO DEL SUR,MADRID,1st District,QUIRINO (POB.),Private,Sectarian ,School with no Annexes,All Offering,6,16,15,10,18,7,13,15,5,7,11,4,17,13,0,0,47,69,66,42,61,61,52,43,0,0,1,5,26,23,26,22,0,0,0,0,13,6,0,0,0,0,1,11,33,25,14,26,0,0,0,0,10,2,0,0,0,0,0,432,410,842
CARAGA,Surigao del Sur,Barobo I,406049,SAINT AUGUSTINE HIGH SCHOOL,"Poblacion, San Agustin, Surigao del Sur",SURIGAO DEL SUR,SAN AGUSTIN,1st District,POBLACION,Private,Sectarian ,School with no Annexes,All Offering,7,12,9,12,3,4,6,8,12,7,5,2,12,6,0,0,79,68,65,70,68,66,70,71,0,0,6,18,60,33,20,29,0,0,0,0,0,0,0,0,0,0,3,6,62,39,20,36,0,0,0,0,0,0,0,0,0,0,0,502,492,994
CARAGA,Surigao del Sur,Cagwait,500323,Bitaugan East Integrated School,"Bitaugan East, Cagwait, Surigao del Sur",SURIGAO DEL SUR,CAGWAIT,1st District,BITAUGAN EAST,Public,DepED Managed,School with no Annexes,All Offering,19,28,22,20,21,27,24,22,14,18,17,15,17,21,0,0,14,17,12,16,11,12,16,18,0,0,0,0,0,0,0,0,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,5,0,0,0,0,0,241,207,448
CARAGA,Surigao del Sur,Cantilan I,406042,"Saint Michael College, Cantilan, Incorporated","Rizal St., Magosilom,Cantilan,SdS",SURIGAO DEL SUR,CANTILAN,1st District,MAGOSILOM (POB.),Private,Sectarian ,School with no Annexes,All Offering,5,16,20,11,14,8,14,17,18,14,11,9,18,15,0,0,72,58,54,62,72,58,65,47,0,0,4,4,17,14,17,33,20,6,0,0,10,12,0,0,0,0,1,17,22,13,20,34,22,8,0,0,8,9,0,0,0,0,0,476,493,969
CARAGA,Surigao del Sur,Cantilan I,500574,Cabangahan Integrated School,"Cabangahan, Cantilan, Surigao del Sur",SURIGAO DEL SUR,CANTILAN,1st District,CABANGAHAN,Public,DepED Managed,School with no Annexes,All Offering,14,16,29,22,31,31,31,27,18,23,10,16,20,30,0,0,26,19,13,13,15,21,28,22,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,273,245,518
CARAGA,Surigao del Sur,Cantilan II,500570,Palasao Integrated School,"Purok 5,Palasao,Cantilan,Surigao del Sur",SURIGAO DEL SUR,CANTILAN,1st District,PALASAO,Public,DepED Managed,School with no Annexes,All Offering,17,4,5,10,8,9,16,9,13,15,17,4,16,6,0,0,12,20,22,12,14,15,14,9,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,158,143,301
CARAGA,Surigao del Sur,Cantilan II,500575,Isla General Integrated School,"Isla General, Cantilan, Surigao del Sur",SURIGAO DEL SUR,CANTILAN,1st District,GENERAL ISLAND,Public,DepED Managed,School with no Annexes,All Offering,0,3,6,6,12,7,7,6,7,3,7,3,5,12,0,0,4,6,5,5,6,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,71,70,141
CARAGA,Surigao del Sur,Carmen,500050,Esperanza Integrated School,"Sumaoy St. Esperanza, Carmen Surigao del Sur",SURIGAO DEL SUR,CARMEN,1st District,ESPERANZA,Public,DepED Managed,School with no Annexes,All Offering,8,2,5,6,12,5,10,7,5,8,8,4,5,9,0,0,22,22,13,13,20,17,21,27,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,159,154,313
CARAGA,Surigao del Sur,Cortes,500321,Matho Integrated School,"P5 Matho, Cortes, Surigao del Sur",SURIGAO DEL SUR,CORTES,1st District,MATHO,Public,DepED Managed,School with no Annexes,All Offering,20,22,17,15,19,15,20,19,16,21,20,16,21,26,0,0,21,27,32,17,23,19,30,12,0,0,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,255,511
CARAGA,Surigao del Sur,Hinatuan South,500572,Bingcongan Integrated School,Bingcongan Bigaan Hinatuan Sds,SURIGAO DEL SUR,HINATUAN,2nd District,BIGAAN,Public,DepED Managed,School with no Annexes,All Offering,12,14,17,13,18,20,16,19,26,21,22,19,24,25,0,0,20,13,16,14,12,20,16,16,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,201,235,436
CARAGA,Surigao del Sur,Hinatuan South,500579,Tarusan Integrated School,"Purok 1 Tarusan, Hinatuan, Surigao del Sur",SURIGAO DEL SUR,HINATUAN,2nd District,TARUSAN,Public,DepED Managed,School with no Annexes,All Offering,11,7,7,7,8,5,5,5,8,4,4,6,7,13,0,0,5,6,6,5,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,82,82,164
CARAGA,Surigao del Sur,Lanuza,500320,Nurcia Integrated School,"Nurcia, Lanuza, Surigao del Sur",SURIGAO DEL SUR,LANUZA,1st District,NURCIA,Public,DepED Managed,School with no Annexes,All Offering,6,10,6,7,8,6,19,13,9,5,4,10,11,19,0,0,11,12,12,12,13,9,19,7,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,137,127,264
CARAGA,Surigao del Sur,Lanuza,500571,Pakwan Integrated School,"Pakwan, Lanuza,SDS",SURIGAO DEL SUR,LANUZA,1st District,PAKWAN,Public,DepED Managed,School with no Annexes,All Offering,15,18,10,18,14,25,16,17,12,15,15,10,12,18,0,0,13,11,6,15,8,13,14,13,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,176,173,349
CARAGA,Surigao del Sur,Lanuza,500578,Agsam Integrated School,"Agsam, Lanuza, Surigao del Sur",SURIGAO DEL SUR,LANUZA,1st District,AGSAM,Public,DepED Managed,School with no Annexes,All Offering,18,16,29,24,19,33,29,29,23,29,24,10,21,21,0,0,19,28,25,21,27,18,22,27,0,0,0,0,0,0,0,0,0,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,329,295,624
CARAGA,Surigao del Sur,San Agustin,500573,Gata Integrated School,"Purok I Gata, San Agustin, Surigao del Sur",SURIGAO DEL SUR,SAN AGUSTIN,1st District,GATA,Public,DepED Managed,School with no Annexes,All Offering,20,4,11,12,13,12,12,15,11,11,12,9,16,11,0,0,21,19,17,10,22,17,13,19,0,0,0,0,9,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,5,6,0,0,0,0,0,0,16,2,0,0,0,0,0,203,175,378
CARAGA,Surigao del Sur,San Miguel I,500576,Libas Sud Integrated School,"Purok Paraiso, Libas Sud, San Miguel, Surigao del Sur",SURIGAO DEL SUR,SAN MIGUEL,1st District,LIBAS SUD,Public,DepED Managed,School with no Annexes,All Offering,20,17,26,18,25,15,26,21,16,19,22,20,37,26,0,0,38,25,24,29,44,32,19,31,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,311,320,631
CARAGA,Surigao del Sur,Tagbina I,500324,Maglambing Integrated School,"Maglambing, Tagbina, Surigao del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,MAGLAMBING,Public,DepED Managed,School with no Annexes,All Offering,17,10,16,19,21,12,15,23,21,14,20,13,18,18,0,0,31,21,23,24,26,23,23,27,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,244,245,489
CARAGA,Surigao del Sur,Tagbina I,500325,Quary I Integrated School,"Sitio Quary 1, Villaverde, Tagbina, Surigao del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,VILLAVERDE,Public,DepED Managed,School with no Annexes,All Offering,15,12,11,14,17,19,8,11,10,9,17,3,17,13,0,0,17,31,22,22,16,23,15,23,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,201,187,388
CARAGA,Surigao del Sur,Tagbina I,500326,Carpenito Integrated School,"Carpenito, Tagbina, Surigao del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,CARPENITO,Public,DepED Managed,School with no Annexes,All Offering,9,9,12,16,11,9,9,13,6,11,10,8,9,9,0,0,10,18,23,8,12,12,13,9,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,168,136,304
CARAGA,Surigao del Sur,Tagbina I,500580,Osmeña Integrated School,Osmeña,SURIGAO DEL SUR,TAGBINA,2nd District,OSMEÑA,Public,DepED Managed,School with no Annexes,All Offering,11,11,14,20,9,20,10,11,11,14,14,14,11,6,0,0,16,9,8,15,11,13,22,16,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,152,159,311
CARAGA,Surigao del Sur,Tagbina I,500582,Malixi Integrated School,-n/a,SURIGAO DEL SUR,TAGBINA,2nd District,MALIXI,Public,DepED Managed,School with no Annexes,All Offering,12,20,17,20,28,11,25,10,17,17,24,17,12,12,0,0,22,13,17,21,16,16,19,12,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,214,204,418
CARAGA,Surigao del Sur,Tagbina I,500583,Quezon Integrated School,"Purok 1- Quezon, Tagbina, Surigao del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,QUEZON,Public,DepED Managed,School with no Annexes,All Offering,10,18,23,16,30,29,28,23,18,17,16,17,20,20,0,0,12,12,23,15,20,23,26,29,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,247,249,496
CARAGA,Surigao del Sur,Tagbina I,500585,Manambia Integrated School,"Purok 1,  Manambia, Tagbina, Surigao  del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,MANAMBIA,Public,DepED Managed,School with no Annexes,All Offering,6,8,3,10,3,4,6,7,9,2,5,4,7,6,0,0,10,16,21,18,15,15,15,13,0,0,0,0,0,0,0,0,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,0,0,0,0,0,114,116,230
CARAGA,Surigao del Sur,Hinatuan North,500577,Baculin Integrated School,"Purok 3 Baculin, Hinatuan, Surigao del Sur",SURIGAO DEL SUR,HINATUAN,2nd District,BACULIN,Public,DepED Managed,School with no Annexes,All Offering,15,27,23,24,24,25,25,14,16,26,24,12,18,24,0,0,28,20,28,19,15,16,20,15,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,274,244,518
CARAGA,Surigao del Sur,Lingig II,500327,Rajah Cabungsuan Integrated School,"Purok 4 Rajah Cabungsuan ,Lingig,SDS",SURIGAO DEL SUR,LINGIG,2nd District,RAJAH CABUNGSO-AN,Public,DepED Managed,School with no Annexes,All Offering,18,17,22,13,21,17,17,14,18,20,19,16,17,22,0,0,15,12,15,6,11,18,10,11,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,189,200,389
CARAGA,Surigao del Sur,Lingig II,500581,Anibongan Integrated School,"- Purok 3 Anibongan, Lingig, Surigao del Sur",SURIGAO DEL SUR,LINGIG,2nd District,ANIBONGAN,Public,DepED Managed,School with no Annexes,All Offering,6,5,3,4,6,10,9,13,7,4,13,6,7,8,0,0,9,13,9,9,4,15,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,108,106,214
CARAGA,Surigao del Sur,Tago II,500322,Bangsud Integrated School,"Brgy. Bangsud, Tago, Surigao Sur",SURIGAO DEL SUR,TAGO,1st District,BANGSUD,Public,DepED Managed,School with no Annexes,All Offering,11,9,12,11,7,13,17,13,7,9,15,13,12,15,0,0,38,30,23,16,29,29,24,36,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,0,0,0,0,0,0,0,252,254,506
CARAGA,Surigao del Sur,Tagbina II,500584,Sta. Maria Integrated School,"Sta Maria, Tagbina, Surigao Del Sur",SURIGAO DEL SUR,TAGBINA,2nd District,SANTA MARIA,Public,DepED Managed,School with no Annexes,All Offering,33,31,37,27,33,32,36,38,25,36,32,32,18,22,0,0,18,24,29,23,25,24,22,12,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,344,302,646
CARAGA,Surigao del Sur,Tagbina II,500586,Jobar Integrated School,Sitio Jobar Sta.Juana Tagbina S.D.S,SURIGAO DEL SUR,TAGBINA,2nd District,SANTA JUANA,Public,DepED Managed,School with no Annexes,All Offering,18,12,15,11,15,6,7,13,4,15,8,9,17,14,0,0,21,22,17,16,18,13,14,18,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,171,166,337
CARAGA,Bislig City,Bislig City I,406035,"ANDRES SORIANO COLLEGES OF BISLIG, INC.","Mangagoy, Bislig City",SURIGAO DEL SUR,CITY OF BISLIG,2nd District,MANGAGOY,Private,Non-Sectarian ,School with no Annexes,All Offering,21,15,19,18,20,20,27,25,20,19,21,14,21,18,0,0,130,153,168,169,136,158,150,156,0,0,9,35,50,56,37,70,33,60,0,0,205,62,0,0,0,0,12,40,52,70,58,64,54,53,0,0,144,86,0,0,0,0,0,1424,1324,2748
CARAGA,Bislig City,Bislig City I,501292,Pamaypayan Integrated School,"Purok 4, Pamaypayan, Bislig City",SURIGAO DEL SUR,CITY OF BISLIG,2nd District,PAMAYPAYAN,Public,DepED Managed,School with no Annexes,All Offering,12,14,20,8,12,10,10,14,21,10,11,14,15,11,0,0,12,6,10,12,10,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,149,153,302
CARAGA,Bislig City,Mangagoy I,406036,De La Salle John Bosco College,La Salle Drive,SURIGAO DEL SUR,CITY OF BISLIG,2nd District,MANGAGOY,Private,Sectarian ,School with no Annexes,All Offering,24,19,32,25,30,29,33,32,16,21,23,22,27,36,0,0,68,65,62,69,84,79,66,85,0,0,18,16,9,10,88,81,3,2,0,0,0,0,0,0,0,0,17,20,20,25,93,95,5,6,0,0,0,0,0,0,0,0,0,722,733,1455
CARAGA,Bislig City,Mangagoy I,406040,Saint Vincent de Paul Diocesan College,"Andres Soriano Ave., Mangagoy, Bislig City",SURIGAO DEL SUR,CITY OF BISLIG,2nd District,MANGAGOY,Private,Sectarian ,School with no Annexes,All Offering,12,11,12,7,10,7,12,26,16,11,7,4,11,13,0,0,77,59,56,43,63,44,61,61,0,0,0,13,27,29,31,46,13,17,0,0,28,6,0,0,0,0,2,10,9,10,30,37,19,11,0,0,7,3,0,0,0,0,0,487,484,971
CARAGA,Dinagat Island,San Jose,400834,Don Jose Ecleo MFCST,P-5 Justiniana Edera,DINAGAT ISLANDS,SAN JOSE (Capital),Lone District,JUSTINIANA EDERA,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,0,7,1,3,3,3,6,4,4,2,3,0,0,0,14,39,30,38,34,36,33,38,0,0,10,22,54,41,15,27,0,0,0,0,14,15,0,0,0,0,9,50,135,105,10,22,0,0,0,0,26,15,0,0,0,0,0,411,457,868
CARAGA,Bayugan City,Bayugan East,405921,Agusan del Sur College,Purok 24 Narra Avenue,AGUSAN DEL SUR,CITY OF BAYUGAN,Lone District,POBLACION,Private,Sectarian ,School with no Annexes,All Offering,11,15,15,16,15,17,11,8,11,18,19,14,15,9,0,0,72,48,51,71,67,44,52,55,0,0,18,51,170,181,0,0,72,84,0,0,40,30,0,0,0,0,12,44,116,167,0,0,48,59,0,0,18,25,0,0,0,0,0,829,960,1789
CARAGA,Bayugan City,Bayugan East,405923,"Father Saturnino Urios College of Bayugan (Poblacion, Bayugan)",Lawaan Street,AGUSAN DEL SUR,CITY OF BAYUGAN,Lone District,POBLACION,Private,Sectarian ,School with no Annexes,All Offering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,39,43,49,28,34,46,39,0,0,7,15,71,92,0,0,47,38,0,0,39,17,0,0,0,0,8,23,92,72,0,0,34,47,0,0,23,15,0,0,0,0,0,513,466,979
CARAGA,Bayugan City,Bayugan East,405924,Forest Hills Academy,Purok-3,AGUSAN DEL SUR,CITY OF BAYUGAN,Lone District,MAGKIANGKANG,Private,Non-Sectarian ,School with no Annexes,All Offering,5,6,8,10,6,8,10,11,8,8,7,6,11,14,0,0,42,41,40,38,39,40,43,51,0,0,0,0,26,8,0,0,5,15,0,0,13,8,0,0,0,0,0,0,20,14,0,0,12,14,0,0,0,7,0,0,0,0,0,295,299,594
CARAGA,Cabadbaran City,North Cabadbaran,405906,"Candelaria Institute of Technology of  Cabadbaran, Inc.",Funcion St.,AGUSAN DEL NORTE,CITY OF CABADBARAN,2nd District,POBLACION 1,Private,Sectarian ,School with no Annexes,All Offering,14,12,13,13,18,7,7,12,14,8,14,9,9,8,0,0,82,78,71,75,78,78,90,78,0,0,2,9,16,29,52,39,0,0,0,0,24,0,0,0,0,0,1,12,11,23,54,51,0,0,0,0,23,3,0,0,0,0,0,573,564,1137
CARAGA,Cabadbaran City,North Cabadbaran,405907,Mindanao Institute,Mayor B. Atega Street,AGUSAN DEL NORTE,CITY OF CABADBARAN,2nd District,POBLACION 10,Private,Non-Sectarian ,School with no Annexes,All Offering,20,23,16,13,13,6,15,6,14,15,9,12,6,6,0,0,70,65,59,55,70,58,57,49,0,0,0,11,13,15,0,0,27,22,0,0,0,0,0,0,0,0,5,8,20,17,0,0,31,30,0,0,0,0,0,0,0,0,0,434,422,856
CARAGA,Cabadbaran City,South Cabadbaran,405908,"Northern Mindanao Colleges, Inc.","Atega Street, Brgy. 11, City of Cabadbaran",AGUSAN DEL NORTE,CITY OF CABADBARAN,2nd District,POBLACION 11,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,0,0,0,0,14,10,0,0,0,0,11,10,0,0,125,130,130,125,117,120,120,147,0,0,11,24,52,46,62,71,18,9,0,0,28,32,0,0,0,0,6,25,42,45,90,90,20,22,0,0,34,20,0,0,0,0,0,897,909,1806
CARAGA,Tandag City,Tandag I,406055,"St. Theresa College of Tandag, Inc.","Purok Magsaysay, Dagocdoc, Tandag City",SURIGAO DEL SUR,CITY OF TANDAG (Capital),1st District,DAGOCDOC (POB.),Private,Sectarian ,School with no Annexes,All Offering,10,16,22,23,21,13,21,23,15,12,12,15,19,17,0,0,73,117,69,105,83,90,74,84,0,0,18,27,96,102,44,63,0,0,0,0,24,4,0,0,0,0,17,25,131,114,43,73,0,0,0,0,30,12,0,0,0,0,0,900,857,1757
CARAGA,Tandag City,Tandag II,500587,Carmen Integrated School,"Purok Pinag-aralan, Barangay Maitum, Tandag City",SURIGAO DEL SUR,CITY OF TANDAG (Capital),1st District,MAITUM,Public,DepED Managed,School with no Annexes,All Offering,19,11,11,14,19,23,31,18,16,27,20,15,26,13,1,0,27,21,20,21,14,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,1,252,205,457
BARMM,Maguindanao II,DOS South,476503,Sharif Awliya Academy,-,MAGUINDANAO,DATU ODIN SINSUAT (DINAIG),1st District,BUGAWAS,Private,Sectarian ,Mother school,All Offering,24,21,34,22,8,9,2,6,24,14,3,5,5,9,0,0,87,77,59,61,96,95,86,101,0,0,0,0,32,27,0,0,24,37,0,0,0,0,0,0,0,0,0,0,12,27,0,0,37,40,0,0,0,0,0,0,0,0,0,494,590,1084
BARMM,Maguindanao II,Parang North,406072,Notre Dame of Parang,"Mabolo Street, Poblacion 1",MAGUINDANAO,PARANG,1st District,POBLACION,Private,Sectarian ,School with no Annexes,All Offering,15,15,20,14,25,11,22,23,15,14,14,16,21,24,0,0,103,104,86,86,105,106,94,131,0,0,9,21,121,124,26,32,0,0,0,0,0,0,0,0,0,0,14,16,96,131,17,29,0,0,0,0,0,0,0,0,0,0,0,792,908,1700
BARMM,Maguindanao II,Parang North,476508,"The Easter Joy School, Inc.",Molave street,MAGUINDANAO,PARANG,1st District,POBLACION II,Private,Non-Sectarian ,Mother school,All Offering,3,1,0,2,0,1,0,0,0,2,6,1,0,4,0,0,7,8,5,9,5,5,6,5,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,66,47,113
BARMM,Maguindanao II,Sultan Kudarat I,476515,"IBN Taimiyah Foundation Academy, Inc.",River Side Road,MAGUINDANAO,SULTAN KUDARAT (NULING),1st District,CROSSING SIMUAY,Private,Non-Sectarian ,School with no Annexes,All Offering,24,20,24,26,30,28,20,11,24,24,15,17,25,31,0,0,74,78,69,75,87,121,91,108,0,0,27,23,126,169,0,0,0,0,0,0,0,0,0,0,0,0,18,17,106,182,0,0,0,0,0,0,0,0,0,0,0,0,0,736,954,1690
BARMM,Maguindanao II,Upi North,406075,"ST. FRANCIS EPISCOPAL SCHOOL of UPI, INC.",Nuro,MAGUINDANAO,UPI,1st District,NURO POBLACION,Private,Sectarian ,School with no Annexes,All Offering,25,21,18,14,26,8,18,24,20,24,13,10,23,19,0,0,96,96,100,106,101,121,107,96,0,0,1,2,0,0,18,36,106,129,0,0,0,0,0,0,0,0,3,7,0,0,20,37,104,100,0,0,0,0,0,0,0,0,0,783,866,1649
BARMM,Maguindanao II,Inter Parang,408658,Illana Bay Integrated Computer College,"Nursery Site, Poblacion, Parang, Maguindanao",MAGUINDANAO,PARANG,2nd District,POBLACION,Private,Non-Sectarian ,Mother school,All Offering,8,1,8,14,8,4,7,9,5,5,8,4,7,7,0,0,14,28,13,15,37,29,35,24,0,0,0,0,18,24,0,0,10,21,0,0,0,0,0,0,0,0,0,0,20,63,0,0,15,50,0,0,4,7,0,0,0,0,0,195,327,522
BARMM,Maguindanao II,Datu Blah Sinsuat,501589,Datu Mohammad A. Sinsuat Sr. Integrated School,Sitio Pura,MAGUINDANAO,DATU BLAH T. SINSUAT,1st District,PURA,Public,DepED Managed,School with no Annexes,All Offering,30,25,39,13,20,16,24,7,32,21,17,17,16,14,0,0,82,72,47,48,79,76,53,52,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,427,436,863
BARMM,Cotabato City,Cotabato City District I,405797,"Antonio R. Pacheco College, Inc.","San Gregorio Ext. Kimpo Subd. RH 12, Cot. City",CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS XII,Private,Non-Sectarian ,School with no Annexes,All Offering,8,4,5,6,6,5,4,1,10,7,3,4,1,0,0,0,20,30,25,37,32,26,22,28,0,0,0,0,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,227,200,427
BARMM,Cotabato City,Cotabato City District I,405799,"Albert Einstein School, Inc.",Albert Einstein Road,CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS VII,Private,Non-Sectarian ,School with no Annexes,All Offering,13,13,19,14,12,11,15,18,14,13,21,13,12,14,0,0,14,18,23,20,10,20,13,19,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,189,174,363
BARMM,Cotabato City,Cotabato City District I,405800,Cotabato City Institute,Quezon Avenue Extension Poblacion I,CITY OF COTABATO,COTABATO CITY,1st District,POBLACION I,Private,Non-Sectarian ,School with no Annexes,All Offering,3,4,4,6,6,5,5,10,6,8,3,4,7,11,0,0,6,10,14,10,3,4,8,11,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,84,82,166
BARMM,Cotabato City,Cotabato City District I,405803,Nahdah Central Academy (Madrasatun Nahdatil Islamiah),Campo Muslim,CITY OF COTABATO,COTABATO CITY,1st District,BAGUA,Private,Sectarian ,School with no Annexes,All Offering,8,11,12,12,8,7,10,12,11,6,10,6,11,13,0,0,41,34,39,38,27,35,58,25,0,0,0,0,0,0,0,0,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0,0,0,0,0,0,0,274,275,549
BARMM,Cotabato City,Cotabato City District I,405804,"Kutawato Darussalam College, Inc.",DATU KADIR DATUMANONG,CITY OF COTABATO,COTABATO CITY,1st District,BAGUA,Private,Non-Sectarian ,School with no Annexes,All Offering,13,11,10,8,10,5,5,7,9,6,2,8,7,11,0,0,15,27,17,24,16,30,26,17,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,179,353
BARMM,Cotabato City,Cotabato City District I,405818,"St. Benedict College of Cotabato, Inc.","Bishop Mongeau Aveneu, RH 8, Cotabato City",CITY OF COTABATO,COTABATO CITY,1st District,ROSARY HEIGHTS VIII,Private,Non-Sectarian ,School with no Annexes,All Offering,21,5,17,19,11,11,10,5,12,14,11,11,13,9,0,0,20,16,16,12,11,22,23,8,0,0,1,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,182,168,350
